"","x"
"1",4.44946256596161
"2",0.749873219298124
"3",1.3103806629129
"4",1.45968801944831
"5",3.14299793278542
"6",4.30637506056953
"7",1.30834022873182
"8",6.1492982264654
"9",1.28489856779347
"10",1.19379419254886
"11",1.27893243397402
"12",1.38540512526988
"13",2.37009493206676
"14",1.75531856729652
"15",0.911640510359656
"16",3.43075987318368
"17",1.45622495557165
"18",7.05119465943551
"19",0.891123896708332
"20",1.39577685376254
"21",0.798943964810076
"22",1.47891711217677
"23",1.33257854712679
"24",1.62073588744937
"25",1.97056620860443
"26",7.58808328635787
"27",1.4554045530977
"28",1.48571974240997
"29",3.87179676361124
"30",7.63149017582495
"31",1.46404349127513
"32",1.49751733958423
"33",1.25887837409711
"34",0.907401614878798
"35",0.992687393704077
"36",0.996952608453264
"37",1.54557567008412
"38",0.847067057105428
"39",1.54179560667596
"40",1.38176130710088
"41",0.925635662793343
"42",2.07480831699145
"43",7.38686387386021
"44",1.07644293008457
"45",0.888083066678511
"46",1.35329946180818
"47",7.95486620217365
"48",3.11934543305695
"49",1.92946217435042
"50",3.90251272045519
"51",1.37888002524265
"52",1.35288610112151
"53",1.27755437936003
"54",1.0192439923984
"55",6.76882471182266
"56",1.54284013459564
"57",1.07993532440215
"58",1.33568624157403
"59",1.50270177876135
"60",1.32100489189428
"61",5.89594803795474
"62",1.37385241297554
"63",6.34293791147837
"64",1.47873750593426
"65",4.37325866005088
"66",1.92533754489087
"67",1.13954143429703
"68",1.76414978569125
"69",4.17835849993536
"70",1.00437524752981
"71",1.46993612075111
"72",1.9625137782425
"73",1.40384615846514
"74",4.93889951196917
"75",1.46859406521143
"76",1.23518420749546
"77",1.39354233486923
"78",5.21447842281244
"79",1.33969409913728
"80",1.45652148987633
"81",1.63287058084887
"82",1.61268074706917
"83",1.23146458852219
"84",1.49824618187327
"85",1.07477961482195
"86",0.98918093062077
"87",2.45067233499359
"88",1.3587465283494
"89",1.36130632656466
"90",1.21587077761802
"91",6.74237928300773
"92",1.40440656762104
"93",0.972020373124026
"94",1.4876651669312
"95",1.33436471641391
"96",1.28692565458406
"97",1.34832223176595
"98",1.72461311026469
"99",1.32349170499823
"100",1.11781181927988
